 Loading data...
 Data loaded. Num Samples: 51
 Num Input Dimensions: 35
 Num Output Dimensions (Principal Components): 14
 Training model...
[TRAINING DecisionTree] numTrainingIterationsToConverge 1 useValidationSet: 0
[TRAINING DecisionTree] Depth: 0 FeatureIndex: 2 MinError: 0.655462 Class Probabilities: 0.176471 0.176471 0.176471 0.117647 0.176471 0.176471 
[TRAINING DecisionTree] Depth: 1 FeatureIndex: 5 MinError: 0.609821 Class Probabilities: 0.214286 0.214286 0.214286 0.142857 0.214286 0 
[TRAINING DecisionTree] Depth: 2 FeatureIndex: 30 MinError: 0.489706 Class Probabilities: 0.28125 0.25 0 0.1875 0.28125 0 
[TRAINING DecisionTree] Depth: 3 FeatureIndex: 0 MinError: 0.12 Class Probabilities: 0 0 0 0.4 0.6 0 
[TRAINING DecisionTree] Depth: 4 FeatureIndex: 3 MinError: 0 Class Probabilities: 0 0 0 0.1 0.9 0 
[TRAINING DecisionTree] Reached pure leaf node. Depth: 5 NumSamples: 1 Class Probabilities: 0 0 0 1 0 0 
[TRAINING DecisionTree] Reached pure leaf node. Depth: 5 NumSamples: 9 Class Probabilities: 0 0 0 0 1 0 
[TRAINING DecisionTree] Reached pure leaf node. Depth: 4 NumSamples: 5 Class Probabilities: 0 0 0 1 0 0 
[TRAINING DecisionTree] Depth: 3 FeatureIndex: 19 MinError: 0 Class Probabilities: 0.529412 0.470588 0 0 0 0 
[TRAINING DecisionTree] Reached pure leaf node. Depth: 4 NumSamples: 9 Class Probabilities: 1 0 0 0 0 0 
[TRAINING DecisionTree] Reached pure leaf node. Depth: 4 NumSamples: 8 Class Probabilities: 0 1 0 0 0 0 
[TRAINING DecisionTree] Depth: 2 FeatureIndex: 1 MinError: 0 Class Probabilities: 0 0.1 0.9 0 0 0 
[TRAINING DecisionTree] Reached pure leaf node. Depth: 3 NumSamples: 9 Class Probabilities: 0 0 1 0 0 0 
[TRAINING DecisionTree] Reached pure leaf node. Depth: 3 NumSamples: 1 Class Probabilities: 0 1 0 0 0 0 
[TRAINING DecisionTree] Reached pure leaf node. Depth: 1 NumSamples: 9 Class Probabilities: 0 0 0 0 0 1 
[TRAINING DecisionTree] Training set accuracy: 100
 Model trained.
 0;21;27;1;0
 1;21;21;1;1
 2;21;21;1;1
 3;21;22;1;0
 4;21;23;1;0
 5;21;27;1;0
 6;21;21;1;1
 7;21;27;1;0
 8;21;22;1;0
 9;21;28;1;0
 10;21;21;1;1
 11;21;22;1;0
 12;21;21;1;1
 13;21;21;1;1
 14;21;21;1;1
 15;21;21;1;1
 16;21;21;1;1
 17;21;22;1;0
 18;21;21;1;1
 19;21;27;1;0
 20;21;22;1;0
 21;22;22;1;1
 22;22;22;1;1
 23;22;22;1;1
 24;22;22;1;1
 25;22;22;1;1
 26;22;28;1;0
 27;22;23;1;0
 28;22;23;1;0
 29;22;22;1;1
 30;22;22;1;1
 31;22;28;1;0
 32;22;22;1;1
 33;22;28;1;0
 34;22;23;1;0
 35;22;22;1;1
 36;22;22;1;1
 37;22;22;1;1
 38;22;22;1;1
 39;22;22;1;1
 40;22;22;1;1
 41;22;22;1;1
 42;23;27;1;0
 43;23;23;1;1
 44;23;23;1;1
 45;23;27;1;0
 46;23;23;1;1
 47;23;23;1;1
 48;23;23;1;1
 49;23;23;1;1
 50;23;23;1;1
 51;23;23;1;1
 52;23;23;1;1
 53;23;23;1;1
 54;23;28;1;0
 55;23;28;1;0
 56;23;23;1;1
 57;23;23;1;1
 58;23;23;1;1
 59;23;23;1;1
 60;23;23;1;1
 61;23;27;1;0
 62;23;21;1;0
 63;24;24;1;1
 64;24;24;1;1
 65;24;24;1;1
 66;24;27;1;0
 67;24;27;1;0
 68;24;27;1;0
 69;24;27;1;0
 70;24;24;1;1
 71;24;27;1;0
 72;24;24;1;1
 73;24;23;1;0
 74;24;24;1;1
 75;24;24;1;1
 76;24;21;1;0
 77;27;27;1;1
 78;27;27;1;1
 79;27;27;1;1
 80;27;21;1;0
 81;27;27;1;1
 82;27;27;1;1
 83;27;27;1;1
 84;27;27;1;1
 85;27;27;1;1
 86;27;27;1;1
 87;27;27;1;1
 88;27;27;1;1
 89;27;24;1;0
 90;27;27;1;1
 91;27;27;1;1
 92;27;27;1;1
 93;27;21;1;0
 94;27;27;1;1
 95;27;27;1;1
 96;27;27;1;1
 97;27;27;1;1
 98;28;28;1;1
 99;28;28;1;1
 100;28;28;1;1
 101;28;27;1;0
 102;28;28;1;1
 103;28;28;1;1
 104;28;28;1;1
 105;28;28;1;1
 106;28;27;1;0
 107;28;28;1;1
 108;28;28;1;1
 109;28;28;1;1
 110;28;28;1;1
 111;28;28;1;1
 112;28;28;1;1
 113;28;28;1;1
 114;28;28;1;1
 115;28;28;1;1
 116;28;28;1;1
 117;28;28;1;1
 118;28;23;1;0
 T 83 S 119 Ac 69.7479
