 Data loaded. Num Samples: 45
 Num Input Dimensions: 31
 Num Output Dimensions (Principal Components): 12
 [TRAINING DecisionTree] Training set accuracy: 97.7778
 0;14;22;1;0
 1;14;16;1;0
 2;14;14;1;1
 3;14;14;1;1
 4;14;14;1;1
 5;14;16;1;0
 6;14;14;1;1
 7;14;14;1;1
 8;14;21;1;0
 9;14;16;1;0
 10;14;14;1;1
 11;14;14;1;1
 12;14;14;1;1
 13;14;14;1;1
 14;14;14;1;1
 15;14;14;1;1
 16;14;14;1;1
 17;14;14;1;1
 18;14;14;1;1
 19;16;14;1;0
 20;16;16;1;1
 21;16;16;1;1
 22;16;21;1;0
 23;16;16;1;1
 24;16;16;1;1
 25;16;16;1;1
 26;16;14;1;0
 27;16;16;1;1
 28;16;16;1;1
 29;16;16;1;1
 30;16;14;1;0
 31;16;16;1;1
 32;16;14;1;0
 33;16;16;1;1
 34;16;14;1;0
 35;16;16;1;1
 36;16;21;1;0
 37;16;16;1;1
 38;21;21;1;1
 39;21;21;1;1
 40;21;22;0.5;0
 41;21;21;1;1
 42;21;21;1;1
 43;21;21;1;1
 44;21;21;1;1
 45;21;21;1;1
 46;21;21;1;1
 47;21;21;1;1
 48;21;21;1;1
 49;21;21;1;1
 50;21;21;1;1
 51;21;22;0.5;0
 52;21;21;1;1
 53;21;21;1;1
 54;21;14;1;0
 55;21;22;0.5;0
 56;21;14;1;0
 57;21;21;1;1
 58;21;21;1;1
 59;22;22;1;1
 60;22;22;1;1
 61;22;22;1;1
 62;22;22;1;1
 63;22;22;1;1
 64;22;22;1;1
 65;22;22;1;1
 66;22;22;1;1
 67;22;22;1;1
 68;22;22;1;1
 69;22;22;1;1
 70;22;22;1;1
 71;22;22;1;1
 72;22;22;1;1
 73;22;22;1;1
 74;22;22;1;1
 75;22;22;1;1
 76;22;22;1;1
 77;22;22;1;1
 78;22;22;1;1
 79;22;22;1;1
 80;24;24;1;1
 81;24;24;1;1
 82;24;24;1;1
 83;24;16;1;0
 84;24;26;1;0
 85;24;21;1;0
 86;24;22;0.5;0
 87;24;24;1;1
 88;24;26;1;0
 89;24;24;1;1
 90;24;26;1;0
 91;24;26;1;0
 92;24;14;1;0
 93;24;22;0.5;0
 94;26;26;1;1
 95;26;26;1;1
 96;26;26;1;1
 97;26;26;1;1
 98;26;26;1;1
 99;26;26;1;1
 100;26;26;1;1
 101;26;21;1;0
 102;26;26;1;1
 103;26;26;1;1
 104;26;26;1;1
 105;26;26;1;1
 106;26;26;1;1
 107;26;26;1;1
 T 81 S 108 Ac 75
